name	city	id_staz	id_reg	lat	lon	name_raw
Settime Cinaglio Mombarone		S00430	3	44.966229	8.128853	SETTIME CINAGLIO MOMBARONE
Settimo		S00229	3	45.139834	7.769335	SETTIMO
Settimo Tavagnasco		S00151	3	45.546214	7.825189	SETTIMO TAVAGNASCO
Settingiano		S11954	17	38.903198	16.510832	SETTINGIANO
Sevegliano		S03151	10	45.887451	13.30468	SEVEGLIANO
Seveso		S01925	1	45.648187	9.140488	SEVESO
Sevnica		S42100				SEVNICA
Sezana		S01000				SEZANA
Sezze Romano		S08609	5	41.495542	13.038452	SEZZE ROMANO
Sgurgola		S08659	5	41.687018	13.146199	SGURGOLA
Sibari		S11811	17	39.749863	16.456922	SIBARI
Sicignano degli Alburni		S09827	18	40.605454	15.290904	SICIGNANO DEGLI ALBURNI
Siderno		S11850	17	38.2708	16.302	SIDERNO
Sieci		S06903	13	43.790892	11.394608	SIECI
Siena	Siena	S06809	13	43.331708	11.322972	SIENA
Siena Zona Industriale	Siena	S06867	13	43.26528	11.376652	SIENA ZONA INDUSTRIALE
Sierre Siders		S01509				SIERRE SIDERS
Signa		S06513	13	43.775441	11.095961	SIGNA
Silandro		S02205	9	46.625613	10.766327	SILANDRO
Siliqua		S12954	20	39.297005	8.813078	SILIQUA
Silla		S05109	8	44.177652	10.980635	SILLA
Sillavengo		S00978	3	45.521303	8.444987	SILLAVENGO
Silvi		S07807	19	42.55911	14.110365	SILVI
Simeri Crichi		S11832	17	38.883068	16.716122	SIMERI CRICHI
Sinalunga		S06852	13	43.216189	11.744866	SINALUNGA
Singen		S03700				SINGEN
Siofok		S03350				SIOFOK
Sion		S01225				SION
Sipicciano		S08300	5	42.546495	12.254318	SIPICCIANO
Sipicciano S. Nicola		S08302				SIPICCIANO S. NICOLA
Siponto		S11056	16	41.61296	15.895572	SIPONTO
Siracusa		S12349	14	37.068906	15.280896	SIRACUSA
Siracusa M.		S12351	14	37.057888	15.293258	SIRACUSA M.
Sistiana		S03312	10	45.774903	13.645832	SISTIANA
Sizzano		S00111	3	45.573834	8.436024	SIZZANO
Sluderno-Glorenza		S02201	9	46.664329	10.581832	SLUDERNO-GLORENZA
Soffratta		S02732	12	45.976377	12.299346	SOFFRATTA
Solagna		S02504	12	45.815434	11.72134	SOLAGNA
Solarolo		S05900	8	44.356425	11.849183	SOLAROLO
Solarussa		S12876	20	39.952525	8.679813	SOLARUSSA
Solero		S00469	3	44.915886	8.51043	SOLERO
Soliera Modenese		S02351	8	44.722667	10.90601	SOLIERA MODENESE
Solignano		S06156	8	44.614024	9.98014	SOLIGNANO
Solofra		S09516	18	40.834504	14.843975	SOLOFRA
Solopaca		S09307	18	41.210521	14.571413	SOLOPACA
Somma Lombardo		S01028	1	45.686423	8.712991	SOMMA LOMBARDO
Sommacampagna-Sona		S02094				SOMMACAMPAGNA-SONA
Sommariva Bosco		S00730	3	44.770754	7.777086	SOMMARIVA BOSCO
Sondrio		S01430	1	46.167064	9.872928	SONDRIO
Sonico		N00234				SONICO
Sora		S08857	5	41.716618	13.618601	SORA
Soresina		S01607	1	45.283083	9.85664	SORESINA
Sorgenti del Peschiera		S07434	5	42.36428	12.996973	SORGENTI DEL PESCHIERA
Sori		S04712	2	44.369795	9.106006	SORI
Soverato		S11837	17	38.684339	16.549416	SOVERATO
Spadafora		S12048	14	38.221922	15.377196	SPADAFORA
Spagnuola		S12106	14	37.83631	12.477051	SPAGNUOLA
Sparanise		S09206	18	41.185707	14.092954	SPARANISE
Spartimento di Scisciano		S09761	18	40.891561	14.468487	SPARTIMENTO DI SCISCIANO
Spello		S07010	6	42.9844	12.668884	SPELLO
Spezzano Albanese Terme		S11901	17	39.707307	16.287599	SPEZZANO ALBANESE TERME
Spiez		S07483				SPIEZ
Spigno		S00874	3	44.539437	8.317924	SPIGNO
Spinazzola		S11304	16	40.953396	16.087173	SPINAZZOLA
Spinetoli Colli		S07552	11	42.87032	13.762811	SPINETOLI COLLI
Spinetta		S01940	3	44.882378	8.683146	SPINETTA
Spoleto		S07221	6	42.748121	12.736142	SPOLETO
Spondigna-Prato Venosta		S02202	9	46.634571	10.60999	SPONDIGNA-PRATO VENOSTA
Spotorno Noli		S04526	2	44.226528	8.410932	SPOTORNO NOLI
Spresiano		S02709	12	45.77763	12.266984	SPRESIANO
Squillace		S11835	17	38.77705	16.570418	SQUILLACE
Squinzano		S11142	16	40.439266	18.046097	SQUINZANO
St Veit Glan		S03633				ST VEIT GLAN
St.dalmas De Tende		S00620				ST.DALMAS DE TENDE
Staggia		S06810				STAGGIA
Stanghella		S05705	12	45.13209	11.749094	STANGHELLA
Stazione per l'Alpago		S02736	12	46.137574	12.316066	STAZIONE PER L'ALPAGO
Steinach Tirol		S02264				STEINACH TIROL
Stellata Ficarolo		S05164				STELLATA FICAROLO
Sticciano		S06824	13	42.929333	11.118621	STICCIANO
Stimigliano		S08212	5	42.289811	12.568632	STIMIGLIANO
Strada Casale		S06617	8	44.183511	11.697496	STRADA CASALE
Stradella		S01945	1	45.079465	9.300865	STRADELLA
Strambino		S00155	3	45.382508	7.887955	STRAMBINO
Strassoldo		S03150	10	45.856617	13.31836	STRASSOLDO
Stresa		S01016	3	45.884486	8.531454	STRESA
Strevi		S00866	3	44.697771	8.525525	STREVI
Strigno		S02315	9	46.051003	11.514327	STRIGNO
Stroncone		S07400	6	42.517955	12.65372	STRONCONE
Strongoli		S11822	17	39.228139	17.108256	STRONGOLI
Stuttgart Hbf		S03800				STUTTGART HBF
Su Canale		S12896	20	40.838375	9.404226	SU CANALE
Subbiano		S06082				SUBBIANO
Sulmona		S08539	19	42.060836	13.907156	SULMONA
Sulmona-Introdacqua		S08900	19	42.038241	13.92156	SULMONA-INTRODACQUA
Sulzano		N00212				SULZANO
Suno		S00018	3	45.620435	8.519344	SUNO
Surbo		S11144				SURBO
Surbo Fascio Merci		S11134				SURBO FASCIO MERCI
Susa		S00260	3	45.138622	7.052311	SUSA
Susegana		S02708	12	45.821054	12.258364	SUSEGANA
Suzzara		S02340	1	44.994432	10.756138	SUZZARA
Suzzara V. N.		S05153				SUZZARA V.N.
Szekesfehervar		S03269				SZEKESFEHERVAR
Torino P. Nuova	Torino	S00219	3	45.060969	7.67747	TORINO P. NUOVA
Taggia Arma		S04506	2	43.840764	7.835604	TAGGIA ARMA
Tagliacozzo		S08522	19	42.070701	13.255664	TAGLIACOZZO
Taino Angera		S01122	1	45.772269	8.60599	TAINO ANGERA
Talamona		S01426	1	46.13952	9.599528	TALAMONA
Talamone		S08002	13	42.56461	11.164524	TALAMONE
Taormina		S12317	14	37.845429	15.282584	TAORMINA
Taranto	Taranto	S11465	16	40.483727	17.224059	TARANTO
Tarcento		S03022	10	46.209134	13.196211	TARCENTO
Targia		S12353	14	37.10963	15.245908	TARGIA
Tarquinia		S08009	5	42.239463	11.727009	TARQUINIA
Tarsia		S11903	17	39.653552	16.24293	TARSIA
Tarvisio Boscoverde		S03015	10	46.505956	13.608012	TARVISIO BOSCOVERDE
Tassignano		S06405	13	43.834131	10.570495	TASSIGNANO
Taurasi		S09605	18	40.980838	14.965804	TAURASI
Tavazzano		S01824	1	45.32629	9.402748	TAVAZZANO
Teano		S09205	18	41.231804	14.077075	TEANO
Teglio Veneto		S02662	12	45.809887	12.858938	TEGLIO VENETO
Tel		S02213				TEL
Telese Cerreto		S09326	18	41.211709	14.526165	TELESE CERRETO
Tempio di Vulcano		S12215				TEMPIO DI VULCANO
Tende		S00619				TENDE
Teramo		S07900	19	42.660551	13.715882	TERAMO
Terlano-Andriano		S02223	9	46.528517	11.248394	TERLANO-ANDRIANO
Terme Euganee-Abano-Montegr.		S05701	12	45.32744	11.79604	TERME EUGANEE-ABANO-MONTEGR.
Terme Vigliatore		S12040	14	38.133588	15.164396	TERME VIGLIATORE
Termini Imerese		S12014	14	37.980132	13.703631	TERMINI IMERESE
Termoli		S11019	7	42.000623	14.992805	TERMOLI
Ternate Varano Borghi		S01143	1	45.781835	8.700371	TERNATE VARANO BORGHI
Terni	Terni	S07226	6	42.570768	12.651091	TERNI
Terni Cospea	Terni	S07430	6	42.549615	12.625075	TERNI COSPEA
Terno		S01504	1	45.688658	9.536169	TERNO
Terontola Cortona		S06922	13	43.210263	12.007906	TERONTOLA CORTONA
Terracina		S08809	5	41.29697	13.244055	TERRACINA
Terrarossa - Tresana		S06167	13	44.237379	9.959675	TERRAROSSA - TRESANA
Terrenove		S12108	14	37.748755	12.480604	TERRENOVE
Terria		S07425	5	42.436334	12.782816	TERRIA
Terzigno		S09753	18	40.806926	14.503275	TERZIGNO
Terzo Montabone		S00869	3	44.671932	8.428705	TERZO MONTABONE
Tezze di Grigno		S02318	9	45.990485	11.669726	TEZZE DI GRIGNO
Thiene		S02143	12	45.700697	11.475407	THIENE
Thun		S01250				THUN
Thurio		S11869	17	39.69651	16.474098	THURIO
Tiera		S11216	15	40.697817	15.819279	TIERA
Tione degli Abruzzi		S07426	19	42.204908	13.64205	TIONE DEGLI ABRUZZI
Tirano		S01440	1	46.21539	10.166961	TIRANO
Tissi Usini		S12813	20	40.689278	8.530258	TISSI USINI
Tito		S09834	15	40.607321	15.698194	TITO
Tivoli		S08508	5	41.961849	12.805047	TIVOLI
Tocco Castiglione		S07705	19	42.226619	13.904658	TOCCO CASTIGLIONE
Tolentino		S07304	11	43.214556	13.290501	TOLENTINO
Toline		N00216				TOLINE
Tollo Canosa Sannita		S07814	19	42.394208	14.339984	TOLLO CANOSA SANNITA
Tombolo		S06720	13	43.631726	10.352916	TOMBOLO
Tommaso Natale		S12131	14	38.190283	13.28819	TOMMASO NATALE
Tonco Alfiano		S00342	3	45.012659	8.216858	TONCO ALFIANO
Tor Sapienza		S08501	5	41.907095	12.594489	TOR SAPIENZA
Tor Vergata		S08655	5	41.823224	12.666162	TOR VERGATA
Tora Presenzano		S09202	18	41.358861	14.04514	TORA PRESENZANO
Torano Lattarico		S11906	17	39.49455	16.210509	TORANO LATTARICO
Torchiara		S11706	18	40.315916	15.041267	TORCHIARA
Torino Dora	Torino	S00224	3	45.090085	7.677853	TORINO DORA
Torino Lingotto	Torino	S00452	3	45.0266	7.657469	TORINO LINGOTTO
Torino Porta Susa	Torino	S00035	3	45.075906	7.667673	TORINO PORTA SUSA
Torino Rebaudengo Fossata	Torino	S00060				TORINO REBAUDENGO FOSSATA
Torino S. Paolo	Torino	S00223	3	45.054519	7.639557	TORINO S. PAOLO
Torino Stura	Torino	S00228	3	45.121932	7.713202	TORINO STURA
Torralba		S12865	20	40.482769	8.781619	TORRALBA
Torrazza P.		S00234	3	45.211855	7.970255	TORRAZZA P.
Torre Annunziata Centrale		S09806	18	40.747131	14.463744	TORRE ANNUNZIATA CENTRALE
Torre Annunziata Citta'		S09805	18	40.754069	14.448628	TORRE ANNUNZIATA CITTA'
Torre dei Passeri		S07706	19	42.244022	13.937525	TORRE DEI PASSERI
Torre del Greco		S09803	18	40.787631	14.363159	TORRE DEL GRECO
Torre del Lago Puccini		S06015	13	43.826501	10.290287	TORRE DEL LAGO PUCCINI
Torre De' Picenardi		S01918	1	45.137198	10.286849	TORRE DE' PICENARDI
Torre in Pietra-Palidoro		S08019	5	41.92432	12.183116	TORRE IN PIETRA-PALIDORO
Torre Melissa		S11821	17	39.304391	17.108402	TORRE MELISSA
Torre Orsaia		S11717	18	40.099017	15.481204	TORRE ORSAIA
Torre Pellice		S00524	3	44.818929	7.225901	TORRE PELLICE
Torre S. Giorgio		S00545	3	44.737375	7.525461	TORRE S. GIORGIO
Torreberetti		S00039	1	45.060533	8.660431	TORREBERETTI
Torremezzo di Falconara		S11971				TORREMEZZO DI FALCONARA
Torrenieri		S06817	13	43.086602	11.552385	TORRENIERI
Torricella		S07011	6	43.159149	12.188249	TORRICELLA
Torricola		S08600	5	41.809538	12.557716	TORRICOLA
Torrile S. Polo		S01853	1	44.885677	10.362814	TORRILE S. POLO
Torrita di Siena		S06854	13	43.174187	11.78758	TORRITA DI SIENA
Tortona		S01810	3	44.900126	8.861777	TORTONA
Tortoreto Lido		S07801	19	42.804562	13.939012	TORTORETO LIDO
Torviscosa		S03206	10	45.826002	13.282358	TORVISCOSA
Toscano		S11961				TOSCANO
Trabia		S12013	14	37.996408	13.65567	TRABIA
Tradate		N00019				TRADATE
Trani		S11112	16	41.272693	16.417646	TRANI
Trapani		S12100	14	38.017092	12.518814	TRAPANI
Trappa		S00925	3	44.185375	7.994435	TRAPPA
Trappeto		S12123	14	38.065089	13.036873	TRAPPETO
Travedona Biandronno		S01142	1	45.809601	8.696322	TRAVEDONA BIANDRONNO
Travesio		S03081	10	46.187141	12.876921	TRAVESIO
Tre Croci		S08308	5	42.331525	12.086159	TRE CROCI
Trebaseleghe		S02514	12	45.581509	12.040046	TREBASELEGHE
Trebisacce		S11808	17	39.865561	16.532173	TREBISACCE
Trecate		S00252	1	45.428589	8.739561	TRECATE
Trecella		S01706	1	45.512792	9.480674	TRECELLA
Tremestieri		S12303	14	38.150323	15.535528	TREMESTIERI
Trento	Trento	S02038	21	46.072414	11.118941	TRENTO
Trepuzzi		S11143	16	40.40964	18.076902	TREPUZZI
Trequanda		S06821				TREQUANDA
Tresenda-Aprica-Teglio		S01437	1	46.162082	10.083754	TRESENDA-APRICA-TEGLIO
Tresigallo - Correggi		S05172				TRESIGALLO - CORREGGI
Trevi		S07218	6	42.8762	12.733709	TREVI
Treviglio		S01708	1	45.515063	9.587919	TREVIGLIO
Treviglio Ovest		S01601	1	45.521762	9.580281	TREVIGLIO OVEST
Trevignano Signoressa		S02600	12	45.74789	12.103123	TREVIGNANO SIGNORESSA
Treviso C.	Treviso	S02712	12	45.659608	12.24614	TREVISO C.
Trezzano S. N.		S01065	1	45.422203	9.071196	TREZZANO S.N.
Tricesimo - San Pelagio		S03023				TRICESIMO - SAN PELAGIO
Trieste Aquilinia	Trieste	S03856	10	45.618107	13.806161	TRIESTE AQUILINIA
Trieste Centrale	Trieste	S03317	10	45.657456	13.771873	TRIESTE CENTRALE
Trieste Servola	Trieste	S03854				TRIESTE SERVOLA
Triflisco		S09028				TRIFLISCO
Trinitapoli S. Ferdin.di P.		S11106	16	41.349677	16.090839	TRINITAPOLI S. FERDIN.DI P.
Trinita' Bene Vagienna		S00950	3	44.504656	7.752647	TRINITA' BENE VAGIENNA
Trino Vercellese		S00176	3	45.190066	8.294093	TRINO VERCELLESE
Triuggio-Ponte Albiate		S01485	1	45.658956	9.266961	TRIUGGIO-PONTE ALBIATE
Trivigno		S11452	15	40.588598	15.997824	TRIVIGNO
Trofarello		S00455	3	44.980471	7.735206	TROFARELLO
Troia Castelluccio Sauri		S09322	16	41.319829	15.421123	TROIA CASTELLUCCIO SAURI
Tromello		S00275	1	45.211988	8.872154	TROMELLO
Tronzano		S00239	3	45.342929	8.168395	TRONZANO
Tropea		S11760	17	38.672302	15.894568	TROPEA
Tufara Valle		S09013				TUFARA VALLE
Tufo		S09512	18	41.013853	14.815962	TUFO
Tuoro sul Trasimeno		S07000	6	43.196631	12.0796	TUORO SUL TRASIMENO
Turbigo		N00051				TURBIGO
Tusa		S12022	14	38.007989	14.256693	TUSA
Tuttingen		S02901				TUTTINGEN
Tuturano		S11140	16	40.550726	17.979016	TUTURANO
Udine	Udine	S03026	10	46.055791	13.242003	UDINE
Ugovizza Valbruna		S03006	10	46.502902	13.494972	UGOVIZZA VALBRUNA
Uras Mogoro		S12880	20	39.692629	8.696459	URAS MOGORO
Urbisaglia Sforzacosta		S07306	11	43.25746	13.416932	URBISAGLIA SFORZACOSTA
Ururi Rotello		S09467	7	41.801134	14.953072	URURI ROTELLO
Venezia Santa Lucia	Venezia	S02593	12	45.441569	12.320882	VENEZIA SANTA LUCIA
Verona Porta Nuova	Verona	S02430	12	45.428603	10.982377	VERONA PORTA NUOVA
Viterbo Porta Fiorentina		S08304	5	42.425237	12.106204	VITERBO PORTA FIORENTINA
Vada		S06025	13	43.352641	10.470376	VADA
Vaglia		S06602	13	43.924442	11.284576	VAGLIA
Vaglio Basilicata		S11450	15	40.656322	15.880105	VAGLIO BASILICATA
Vaiano		S05136	13	43.961772	11.130773	VAIANO
Vairano		S09203	18	41.317446	14.104022	VAIRANO
Valcesura		S05177				VALCESURA
Valdaora - Anterselva		S02110	9	46.769231	12.02898	VALDAORA - ANTERSELVA
Valdibrana		S05117	13	43.965434	10.909994	VALDIBRANA
Valenza		S00041	3	45.023527	8.625808	VALENZA
Vallazza - Carbonara Po		S05160				VALLAZZA - CARBONARA PO
Valle Aurelia		S08329	5	41.899356	12.447667	VALLE AURELIA
Valle di Maddaloni		S09304	18	41.087558	14.426049	VALLE DI MADDALONI
Valle di Mercato S. Severino		S09705	18	40.776365	14.722362	VALLE DI MERCATO S. SEVERINO
Valle Lomellina		S00037	1	45.150588	8.685874	VALLE LOMELLINA
Vallecrosia		S04502	2	43.787619	7.634997	VALLECROSIA
Valledolmo		S12231	14	37.709073	13.756029	VALLEDOLMO
Vallelunga		S12232	14	37.691542	13.846428	VALLELUNGA
Vallo della Luc.castelnuovo		S11709	18	40.233316	15.266511	VALLO DELLA LUC.CASTELNUOVO
Vallorbe		S01103				VALLORBE
Valmadonna		S00042	3	44.972588	8.610667	VALMADONNA
Valmadrera		S01463	1	45.846439	9.368183	VALMADRERA
Valmontone		S08656	5	41.774291	12.923696	VALMONTONE
Valperga		S00887				VALPERGA
Valtopina		S07214	6	43.05689	12.755068	VALTOPINA
Vandoies		S02103	9	46.814822	11.723079	VANDOIES
Vanzaghello - Magnago		N00049				VANZAGHELLO - MAGNAGO
Vanzago Pogliano		S01036	1	45.525216	8.995531	VANZAGO POGLIANO
Vaprio d'Agogna		S00022	3	45.599085	8.536862	VAPRIO D'AGOGNA
Varallo Pombia		S00982	3	45.670032	8.620047	VARALLO POMBIA
Varallo Sesia		S00100	3	45.815227	8.256606	VARALLO SESIA
Varano		S07500	11	43.574729	13.523436	VARANO
Varazze		S04531	2	44.356842	8.566682	VARAZZE
Varedo		S01084				VAREDO
Varenna Esino		S01411	1	46.015	9.286405	VARENNA ESINO
Varese	Varese	S01205	1	45.816201	8.833089	VARESE
Varese Casbeno	Varese	N00025				VARESE CASBENO
Varese Nord	Varese	N00024				VARESE NORD
Varignana		S05052	8	44.436796	11.523078	VARIGNANA
Vasto S. Salvo		S07824	19	42.079832	14.739483	VASTO S. SALVO
Vastogirardi		S08913	7	41.739482	14.249334	VASTOGIRARDI
Ve Asseggiano		S02513	12	45.499357	12.178101	VE ASSEGGIANO
Vedano		N00022				VEDANO
Velletri		S08734	5	41.682421	12.780864	VELLETRI
Vello		N00215				VELLO
Venafro		S09060	7	41.482975	14.048722	VENAFRO
Venaria		S00085				VENARIA
Venegono Inf.		N00020				VENEGONO INF.
Venegono Sup.- Castiglio		N00021				VENEGONO SUP.- CASTIGLIO
Venetico		S12047	14	38.216502	15.367076	VENETICO
Venezia Carpenedo	Venezia	S02672	12	45.506697	12.247609	VENEZIA CARPENEDO
Venezia Marghera Scalo	Venezia	S02515				VENEZIA MARGHERA SCALO
Venezia Marittima	Venezia	S02594	12	45.43995	12.320091	VENEZIA MARITTIMA
Venezia Mestre	Venezia	S02589	12	45.482123	12.232069	VENEZIA MESTRE
Venezia Porto Marghera	Venezia	S02592	12	45.472381	12.256536	VENEZIA PORTO MARGHERA
Venosa - Maschito		S11302	15	40.979136	15.846171	VENOSA - MASCHITO
Ventimiglia		S04501	2	43.792561	7.610224	VENTIMIGLIA
Venzone		S03018	10	46.331883	13.13549	VENZONE
Verbania-Pallanza		S01013	3	45.943821	8.47224	VERBANIA-PALLANZA
Verceia		S01404	1	46.202832	9.458412	VERCEIA
Vercelli		S00245	3	45.329909	8.416028	VERCELLI
Vercurago S. Girolamo		S01523	1	45.812122	9.422349	VERCURAGO S. GIROLAMO
Verdello Dalmine		S01600	1	45.605715	9.619797	VERDELLO DALMINE
Vergato		S05107	8	44.282723	11.114386	VERGATO
Vergiate		S01027	1	45.717119	8.693187	VERGIATE
Vergnasco		S00073	3	45.489282	8.091687	VERGNASCO
Vernante		S00616	3	44.244639	7.535986	VERNANTE
Vernazza		S04733	2	44.134963	9.684804	VERNAZZA
Vernio Montepiano Cantagallo		S05135	13	44.043991	11.152342	VERNIO MONTEPIANO CANTAGALLO
Verolanuova		S01903	1	45.324989	10.08388	VEROLANUOVA
Verolengo		S00170	3	45.193107	7.969511	VEROLENGO
Verona Ca' di David	Verona	S02061	12	45.384406	10.994897	VERONA CA' DI DAVID
Verona Parona	Verona	S02058				VERONA PARONA
Verona Porta Vescovo	Verona	S02433	12	45.435552	11.018841	VERONA PORTA VESCOVO
Verres		S00145	4	45.659822	7.690012	VERRES
Verzuolo		S00701	3	44.598767	7.48724	VERZUOLO
Vespolate		S00031	3	45.351517	8.671947	VESPOLATE
Vespri		S12135	14	38.101996	13.362701	VESPRI
Vetralla		S08309	5	42.304619	12.089137	VETRALLA
Vezzano Ligure		S06171	2	44.127081	9.88928	VEZZANO LIGURE
Via Campana		S09114				VIA CAMPANA
Via Chiari		S06064				VIA CHIARI
Viadana Bresciana		S01842	1	45.373648	10.331792	VIADANA BRESCIANA
Viareggio		S06040	13	43.865947	10.257886	VIAREGGIO
Vibo Marina		S11754	17	38.713731	16.120199	VIBO MARINA
Vibo Valenzia Pizzo		S11789	17	38.714593	16.139887	VIBO VALENZIA PIZZO
Vicarello		S06017	13	43.609253	10.460442	VICARELLO
Vicchio		S06700	13	43.933463	11.457634	VICCHIO
Vicenza	Vicenza	S02446	12	45.541102	11.540762	VICENZA
Vico Matrino		S08310	5	42.278028	12.121681	VICO MATRINO
Vicofertile		S06150	8	44.778436	10.25834	VICOFERTILE
Vicoforte San Michele		S00953	3	44.37404	7.894687	VICOFORTE SAN MICHELE
Vicovaro		S08511	5	42.010183	12.888294	VICOVARO
Vidalengo		S01709	1	45.517854	9.639676	VIDALENGO
Vietri sul Mare		S09817	18	40.674996	14.726829	VIETRI SUL MARE
Vievola		S00618				VIEVOLA
Vigarano Pieve		S05166				VIGARANO PIEVE
Vigevano		S01061	1	45.312712	8.861977	VIGEVANO
Vigliano Candelo		S00977	3	45.557517	8.108475	VIGLIANO CANDELO
Vigliano d'Abruzzo		S07412	19	42.341675	13.231335	VIGLIANO D'ABRUZZO
Vigliano d'Asti		S00802	3	44.827335	8.218271	VIGLIANO D'ASTI
Vigna di Valle		S08316	5	42.076863	12.210716	VIGNA DI VALLE
Vignale		S00021	3	45.478989	8.613132	VIGNALE
Vignale Riotorto		S06032	13	42.967587	10.667255	VIGNALE RIOTORTO
Vignate		S01704	1	45.493946	9.374083	VIGNATE
Vigodarzere		S02528	12	45.453289	11.891641	VIGODARZERE
Vigone		S00542	3	44.846923	7.491123	VIGONE
Vigonza Pianiga		S02586	12	45.442799	12.017977	VIGONZA PIANIGA
Villa Bonelli		S08399	5	41.8477601	12.455223	VILLA BONELLI
Villa Cade'		S05022	8	44.743203	10.519402	VILLA CADE'
Villa Castelli		S11608	16	40.523377	17.476149	VILLA CASTELLI
Villa Claudia		S08714	5	41.484326	12.61709	VILLA CLAUDIA
Villa del Conte		S02523	12	45.607701	11.852518	VILLA DEL CONTE
Villa di Tirano		S01439	1	46.196164	10.13033	VILLA DI TIRANO
Villa Literno		S09003	18	41.004956	14.06753	VILLA LITERNO
Villa Opicina		S03466	10	45.6944	13.791142	VILLA OPICINA
Villa Ortensia		S09024				VILLA ORTENSIA
Villa Raverio		S01487	1	45.690418	9.261549	VILLA RAVERIO
Villa S. G. Cannitello		S11773	17	38.23409	15.653246	VILLA S.G. CANNITELLO
Villa S. Maria		S07995				VILLA S. MARIA
Villa San Giovanni		S11774	17	38.216638	15.634336	VILLA SAN GIOVANNI
Villa San Michele		S08555				VILLA SAN MICHELE
Villa San Sebastiano		S08523	19	42.049331	13.308271	VILLA SAN SEBASTIANO
Villabartolomea		S02367	12	45.153057	11.348728	VILLABARTOLOMEA
Villabassa - Braies		S02112	9	46.736492	12.167041	VILLABASSA - BRAIES
Villabate		S12006	14	38.086094	13.451314	VILLABATE
Villadossola		S00001	3	46.064151	8.264675	VILLADOSSOLA
Villafranca - Bagnone		S06166	13	44.294399	9.948096	VILLAFRANCA - BAGNONE
Villafranca C.		S00459	3	44.908916	8.043692	VILLAFRANCA C.
Villafranca di Verona		S02331	12	45.349801	10.849016	VILLAFRANCA DI VERONA
Villafranca P.		S00543	3	44.786739	7.510077	VILLAFRANCA P.
Villafranca Tirrena		S12050	14	38.233517	15.42892	VILLAFRANCA TIRRENA
Villalba		S12233	14	37.668526	13.885155	VILLALBA
Villamaggiore		S01802	1	45.32045	9.190674	VILLAMAGGIORE
Villamassargia Domusnovas		S12952	20	39.294811	8.641986	VILLAMASSARGIA DOMUSNOVAS
Villanova		S00458	3	44.963159	7.947136	VILLANOVA
Villanova - Grosso		S00092				VILLANOVA - GROSSO
Villanova di Reggiolo		S02345	8	44.915925	10.842455	VILLANOVA DI REGGIOLO
Villanova d'Arda		S01962	8	45.028291	9.993291	VILLANOVA D'ARDA
Villanova d'Ardenghi		S00278	1	45.156982	9.037176	VILLANOVA D'ARDENGHI
Villapiana Lido		S11809	17	39.811234	16.490988	VILLAPIANA LIDO
Villapiana Torre Cerchiara		S11810	17	39.790568	16.479497	VILLAPIANA TORRE CERCHIARA
Villarosa		S12237	14	37.567205	14.200464	VILLAROSA
Villasanta		S01481	1	45.603434	9.304923	VILLASANTA
Villasor		S12887	20	39.381451	8.935907	VILLASOR
Villaspeciosa Uta		S12956	20	39.304168	8.940501	VILLASPECIOSA UTA
Villastellone		S00600	3	44.920531	7.749572	VILLASTELLONE
Villaverla Montecchio		S02145	12	45.656998	11.524271	VILLAVERLA MONTECCHIO
Villazzano		S02300	9	46.045911	11.13906	VILLAZZANO
Villeneuve		S00135	4	45.706648	7.213481	VILLENEUVE
Villetta		S08711	5	41.738237	12.649463	VILLETTA
Villetta Malagnino		S01916	1	45.137019	10.111943	VILLETTA MALAGNINO
Villetta S. Romano		S06322	13	44.146764	10.367565	VILLETTA S. ROMANO
Vilpiano-Nalles		S02222	9	46.554251	11.220143	VILPIANO-NALLES
Vinchiaturo		S09457	7	41.49385	14.59801	VINCHIATURO
Vipiteno		S02006	9	46.895732	11.440206	VIPITENO
Visano		S01844	1	45.31531	10.363098	VISANO
Visone		S04100	3	44.661951	8.500198	VISONE
Viterbo Porta Romana		S08306	5	42.411974	12.110482	VITERBO PORTA ROMANA
Vittoria		S12410	14	36.958721	14.52499	VITTORIA
Vittorio Veneto		S02733	12	45.989946	12.29327	VITTORIO VENETO
Vittuone Arluno		S01042	1	45.491054	8.947299	VITTUONE ARLUNO
Vitulano Foglianise		S09310	18	41.163008	14.720027	VITULANO FOGLIANISE
Vituso		S12391	14	37.160465	14.451623	VITUSO
Vizzini		S12273	14	37.182566	14.729457	VIZZINI
Voghera		S01807	1	44.9978	9.007942	VOGHERA
Vogogna Ossola		S01008	3	46.005883	8.294664	VOGOGNA OSSOLA
Volpiano		S00880				VOLPIANO
Voltana		S05807	8	44.540369	11.93605	VOLTANA
Volterra Saline - Pomarance		S06753	13	43.35962	10.808269	VOLTERRA SALINE - POMARANCE
Vrbovec		S73110				VRBOVEC
Vrtojba		S03299				VRTOJBA
X		S00000				X
Y		S99999				Y
Zagarolo		S08652	5	41.821927	12.82692	ZAGAROLO
Zamardi		S03392				ZAMARDI
Zambra		S06425	13	43.825856	11.206206	ZAMBRA
Zambrone		S11758	17	38.712738	15.976204	ZAMBRONE
Zappulla		S12029	14	38.116962	14.703086	ZAPPULLA
Zerbinate		S05163				ZERBINATE
Zinasco Nuovo		S00401	1	45.124555	8.999657	ZINASCO NUOVO
Zoagli		S04721	2	44.33546	9.269126	ZOAGLI
Zurich Altstetten		S03001				ZURICH ALTSTETTEN
